id,ingredientId,orderId,itemNumberInOrder
1661,66,783,1
1662,6,783,1
1663,15,784,0
1664,7,784,0
1665,6,785,1
1666,10,785,1
1667,7,786,0
1668,56,787,0
1669,51,787,1
1670,42,787,1
1671,15,788,0
1672,43,788,0
1673,25,788,1
1674,20,788,1
1675,57,789,0
1676,1,789,0
1677,13,790,0
1678,51,790,1
1679,53,790,1
1680,0,791,0
1681,15,791,0
1682,24,792,0
1683,25,793,1
1684,39,793,2
1685,23,794,0
1686,8,795,0
1687,51,795,1
1688,36,795,1
1689,38,795,2
1690,13,796,0
1691,24,797,0
1692,24,797,0
1693,25,798,0
1694,51,798,1
1695,63,798,2
1696,25,799,1
1697,63,800,0
1698,10,801,0
1699,17,801,0
1700,64,801,1
1701,0,802,0
1702,21,802,0
1703,2,803,1
1704,15,803,1
1705,51,803,2
1706,7,804,0
1707,7,804,0
1708,56,805,0
1709,6,805,2
1710,48,805,2
1711,65,806,0
1712,31,806,1
1713,31,806,1
1714,5,806,2
1715,31,806,2
1716,13,807,0
1717,63,807,2
1718,59,807,2
1719,2,808,1
1720,2,808,1
1721,45,809,0
1722,5,809,0
1723,14,809,1
1724,58,810,0
1725,49,810,1
1726,56,810,1
1727,45,812,0
1728,59,812,1
1729,63,812,1
1730,22,812,2
1731,66,812,2
1732,13,813,0
1733,23,813,0
1734,0,814,0
1735,41,814,0
1736,12,814,1
1737,58,814,2
1738,57,814,2
1739,9,817,0
1740,55,817,0
1741,6,817,1
1742,4,817,1
1743,6,817,2
1744,6,817,2
1745,65,818,0
1746,55,818,1
1747,13,819,1
1748,8,819,1
1749,28,820,0
1750,63,820,0
1751,51,821,0
1752,3,821,1
1753,24,821,1
1754,63,821,2
1755,63,821,2
1756,41,822,1
1757,6,822,1
1758,6,823,0
1759,5,823,0
1760,42,824,1
1761,36,825,0
1762,29,825,0
1763,6,826,0
1764,14,826,1
1765,33,827,1
1766,33,827,1
1767,60,828,2
1768,15,828,2
1769,25,829,0
1770,1,830,0
1771,54,830,1
1772,7,830,1
1773,35,831,0
1774,6,831,0
1775,45,831,2
1776,45,831,2
1777,13,832,0
1778,6,832,0
1779,1,832,1
1780,65,834,0
1781,0,834,0
1782,13,835,0
1783,15,835,0
1784,63,835,2
1785,31,836,1
1786,20,836,1
1787,6,837,1
1788,31,837,2
1789,14,838,0
1790,63,838,0
1791,61,839,2
1792,25,840,0
1793,25,840,0
1794,59,840,1
1795,25,841,0
1796,25,841,0
1797,0,841,1
1798,3,842,1
1799,12,842,2
1800,6,842,2
1801,6,843,0
1802,45,843,1
1803,41,844,1
1804,14,845,0
1805,9,846,0
1806,64,847,0
1807,1,847,1
1808,32,847,1
1809,12,848,0
1810,25,848,0
1811,65,848,1
1812,14,848,1
1813,63,848,2
1814,37,848,2
1815,36,849,0
1816,5,849,1
1817,14,850,0
1818,25,851,0
1819,25,851,0
1820,17,851,2
1821,53,851,2
1822,31,852,0
1823,6,852,0
1824,9,852,1
1825,0,852,1
1826,51,852,2
1827,65,853,0
1828,14,854,0
1829,49,854,0
1830,13,854,1
1831,63,854,1
1832,2,855,0
1833,2,855,0
1834,23,855,1
1835,25,856,1
1836,33,857,0
1837,63,857,0
1838,15,857,1
1839,1,857,2
1840,6,858,0
1841,34,858,0
1842,49,859,0
1843,31,860,1
1844,47,861,1
1845,58,861,1
1846,2,861,2
1847,5,862,2
1848,0,863,0
1849,12,863,0
1850,6,864,0
1851,41,864,1
1852,15,865,0
1853,43,865,0
1854,59,868,0
1855,45,868,0
1856,43,869,0
1857,60,869,0
1858,5,870,0
1859,7,870,1
1860,60,870,1
1861,66,870,2
1862,60,871,1
1863,59,872,1
1864,1,872,2
1865,9,872,2
1866,49,873,0
1867,33,873,0
1868,45,875,0
1869,49,875,1
1870,0,876,0
1871,12,877,0
1872,60,877,0
1873,6,878,0
1874,51,878,0
1875,2,878,2
1876,2,878,2
1877,31,879,1
1878,17,879,2
1879,2,880,0
1880,59,880,1
1881,54,880,1
1882,6,881,0
1883,47,881,0
1884,6,882,1
1885,31,882,2
1886,59,883,0
1887,0,883,1
1888,51,883,1
1889,54,884,0
1890,7,884,0
1891,9,884,1
1892,25,885,0
1893,25,885,0
1894,63,885,1
1895,64,885,1
1896,6,886,0
1897,28,886,0
1898,25,887,0
1899,5,887,1
1900,35,889,0
1901,6,889,0
1902,65,889,1
1903,65,889,1
1904,59,891,1
1905,59,891,1
1906,36,891,2
1907,6,892,0
1908,9,892,1
1909,25,893,1
1910,23,893,2
1911,23,893,2
1912,12,894,0
1913,41,894,2
1914,45,896,0
1915,45,896,0
1916,66,899,0
1917,13,901,1
1918,13,901,1
1919,2,901,2
1920,6,901,2
1921,64,902,0
1922,41,902,1
1923,29,902,2
1924,13,903,1
1925,66,903,2
1926,14,903,2
1927,59,904,1
1928,17,905,0
1929,0,905,1
1930,1,905,1
1931,14,905,2
1932,66,906,0
1933,20,907,0
1934,0,910,0
1935,0,910,0
1936,6,910,1
1937,6,910,1
1938,6,911,1
1939,48,912,1
1940,5,913,1
1941,45,913,1
1942,10,913,2
1943,31,913,2
1944,12,914,0
1945,57,915,0
1946,39,916,0
1947,65,916,1
1948,23,917,0
1949,23,917,0
1950,2,917,1
1951,6,917,1
1952,7,918,0
1953,51,920,1
1954,2,920,1
1955,6,921,0
1956,2,922,0
1957,24,922,1
1958,7,924,0
1959,12,924,1
1960,12,924,1
1961,64,924,2
1962,6,924,2
1963,15,925,1
1964,0,925,1
1965,0,926,0
1966,28,926,0
1967,9,927,0
1968,47,927,0
1969,51,927,1
1970,6,928,0
1971,39,928,0
1972,66,930,1
1973,7,930,1
1974,57,931,0
1975,16,932,1
1976,49,933,0
1977,5,933,0
1978,25,933,1
1979,51,933,1
1980,6,934,0
1981,4,935,0
1982,1,936,0
1983,45,936,1
1984,11,936,2
1985,51,937,0
1986,34,937,0
1987,15,937,1
1988,52,937,2
1989,51,938,0
1990,24,939,0
1991,24,939,0
1992,36,940,0
1993,24,943,1
1994,24,943,1
1995,33,943,2
1996,46,944,0
1997,6,945,0
1998,14,945,0
1999,59,946,1
2000,59,946,1
2001,6,946,2
2002,1,947,1
2003,0,947,1
2004,47,948,0
2005,6,948,1
2006,60,948,1
2007,61,949,0
2008,47,949,0
2009,6,949,2
2010,51,951,0
2011,12,952,0
2012,3,952,0
2013,58,953,1
2014,56,954,0
2015,32,954,1
2016,59,955,2
2017,5,956,2
2018,57,957,1
2019,55,957,1
2020,10,958,1
2021,6,959,0
2022,51,959,1
2023,63,960,0
2024,5,960,0
2025,57,961,1
2026,5,961,1
2027,46,962,0
2028,15,962,0
2029,25,963,0
2030,51,964,0
2031,51,964,0
2032,58,965,0
2033,42,965,0
2034,60,965,1
2035,65,965,2
2036,45,966,0
2037,5,966,0
2038,51,967,1
2039,53,967,1
2040,28,967,2
2041,8,967,2
2042,41,968,0
2043,48,968,1
2044,63,968,1
2045,6,968,2
2046,57,969,0
2047,57,969,0
2048,66,970,0
2049,65,970,0
2050,51,970,1
2051,6,970,1
2052,0,971,0
2053,51,971,0
2054,2,973,0
2055,62,973,1
2056,56,973,2
2057,3,974,0
2058,3,974,0
2059,7,974,1
2060,32,974,2
2061,58,977,0
2062,48,977,1
2063,57,978,1
2064,9,980,0
2065,6,980,0
2066,6,980,1
2067,0,980,1
2068,13,981,0
2069,14,982,0
2070,14,982,0
2071,6,982,1
2072,8,982,1
2073,64,983,0
2074,14,983,1
2075,64,984,0
2076,6,984,0
2077,31,984,1
2078,64,987,0
2079,14,987,1
2080,14,987,1
2081,5,988,0
2082,55,989,0
2083,52,989,0
2084,65,989,2
2085,65,989,2
2086,51,990,0
2087,23,990,1
2088,7,990,2
2089,32,990,2
2090,15,991,0
2091,6,991,0
2092,6,991,1
2093,56,991,1
2094,60,991,2
2095,60,991,2
2096,5,992,0
2097,5,992,1
2098,16,992,2
2099,45,993,0
2100,45,993,0
2101,57,995,1
2102,64,996,1
2103,14,996,1
2104,15,998,0
2105,5,999,0
2106,63,1001,0
2107,15,1001,1
2108,51,1003,0
2109,25,1003,0
2110,57,1003,1
2111,36,1003,1
2112,45,1003,2
2113,4,1004,0
2114,56,1004,1
2115,25,1004,1
2116,6,1004,2
2117,5,1004,2
2118,46,1005,0
2119,41,1005,0
2120,1,1005,1
2121,59,1006,1
2122,17,1006,2
2123,4,1007,0
2124,63,1008,0
2125,61,1008,0
2126,63,1008,1
2127,9,1009,0
2128,59,1010,0
2129,54,1010,0
2130,8,1011,1
2131,63,1011,1
2132,51,1012,0
2133,16,1012,0
2134,3,1012,1
2135,45,1013,1
2136,6,1013,1
2137,15,1014,1
2138,39,1014,1
2139,64,1014,2
2140,0,1014,2
2141,45,1015,0
2142,57,1016,0
2143,65,1016,1
2144,5,1017,1
2145,49,1017,1
2146,19,1018,1
2147,7,1019,0
2148,25,1019,0
2149,15,1019,1
2150,15,1021,0
2151,61,1021,1
2152,6,1021,2
2153,63,1021,2
2154,51,1022,0
2155,51,1022,0
2156,4,1024,1
2157,23,1025,0
2158,63,1026,0
2159,6,1026,0
2160,6,1026,1
2161,36,1028,0
2162,2,1028,0
2163,63,1029,1
2164,6,1029,2
2165,7,1030,0
2166,48,1032,0
2167,14,1033,2
2168,46,1034,1
2169,51,1034,2
2170,41,1036,0
2171,57,1036,1
2172,56,1036,1
2173,16,1037,0
2174,41,1037,1
2175,65,1037,2
2176,41,1037,2
2177,15,1038,0
2178,14,1038,1
2179,14,1038,1
2180,48,1038,2
2181,63,1038,2
2182,39,1039,0
2183,1,1040,0
2184,6,1040,1
2185,26,1040,2
2186,37,1041,1
2187,15,1043,0
2188,6,1043,0
2189,59,1044,0
2190,56,1044,1
2191,56,1044,1
2192,53,1045,0
2193,42,1045,0
2194,58,1046,0
2195,16,1046,0
2196,35,1047,0
2197,35,1047,0
2198,5,1047,1
2199,5,1047,1
2200,6,1047,2
2201,12,1047,2
2202,14,1048,1
2203,64,1048,1
2204,4,1048,2
2205,31,1048,2
2206,2,1049,0
2207,2,1049,0
2208,65,1049,1
2209,52,1049,1
2210,14,1049,2
2211,65,1049,2
2212,59,1050,0
2213,65,1050,1
2214,51,1051,0
2215,7,1051,1
2216,9,1051,1
2217,63,1052,0
2218,2,1054,1
2219,60,1056,0
2220,59,1057,0
2221,45,1058,0
2222,33,1058,1
2223,9,1059,0
2224,47,1059,1
2225,17,1061,0
2226,58,1063,0
2227,41,1063,1
2228,56,1063,2
2229,44,1064,0
2230,5,1064,0
2231,14,1064,1
2232,14,1064,1
2233,45,1064,2
2234,0,1065,0
2235,24,1065,1
2236,61,1065,2
2237,25,1066,0
2238,45,1067,0
2239,59,1067,0
2240,14,1067,1
2241,3,1067,1
2242,38,1067,2
2243,66,1067,2
2244,41,1068,1
2245,46,1068,1
2246,47,1070,0
2247,47,1070,0
2248,12,1070,1
2249,25,1070,1
2250,31,1071,0
2251,10,1072,0
2252,49,1072,0
2253,31,1072,1
2254,31,1072,1
2255,33,1072,2
2256,49,1074,0
2257,56,1074,0
2258,41,1074,1
2259,62,1075,0
2260,6,1075,0
2261,23,1075,1
2262,36,1076,0
2263,49,1076,1
2264,49,1076,1
2265,19,1077,1
2266,2,1077,1
2267,41,1078,0
2268,0,1078,0
2269,0,1081,0
2270,0,1081,0
2271,12,1081,1
2272,6,1081,1
2273,57,1083,0
2274,0,1083,0
2275,45,1084,0
2276,58,1085,0
2277,36,1085,0
2278,3,1085,1
2279,20,1085,1
2280,25,1085,2
2281,16,1086,0
2282,2,1086,1
2283,6,1086,1
2284,6,1087,1
2285,21,1087,1
2286,51,1087,2
2287,65,1088,0
2288,14,1088,0
2289,25,1089,0
2290,25,1089,0
2291,7,1090,0
2292,25,1090,0
2293,57,1092,0
2294,2,1092,1
2295,6,1092,1
2296,6,1093,1
2297,6,1093,1
2298,32,1093,2
2299,9,1093,2
2300,6,1094,0
2301,14,1095,1
2302,6,1095,1
2303,45,1096,0
2304,36,1096,1
2305,17,1097,0
2306,59,1097,0
2307,6,1097,2
2308,6,1097,2
2309,51,1098,0
2310,52,1099,0
2311,52,1099,0
2312,41,1099,1
2313,41,1099,1
2314,6,1100,0
2315,57,1101,0
2316,6,1101,0
2317,0,1101,1
2318,6,1101,1
2319,64,1101,2
2320,6,1103,1
2321,0,1103,2
2322,32,1103,2
2323,3,1105,0
2324,17,1105,0
2325,6,1105,1
2326,45,1105,1
2327,58,1105,2
2328,35,1105,2
2329,49,1106,0
2330,5,1106,0
2331,41,1108,0
2332,12,1108,1
2333,12,1108,1
2334,0,1108,2
2335,63,1108,2
2336,31,1110,0
2337,14,1110,1
2338,2,1110,1
2339,41,1111,1
2340,52,1111,1
2341,6,1112,0
2342,63,1112,1
2343,48,1112,2
2344,62,1112,2
2345,46,1113,0
2346,6,1113,1
2347,4,1113,1
2348,63,1114,0
2349,65,1115,0
2350,66,1115,0
2351,2,1115,1
2352,6,1115,1
2353,42,1116,0
2354,59,1116,0
2355,58,1116,1
2356,57,1116,1
2357,57,1117,0
2358,3,1117,0
2359,42,1117,1
2360,58,1117,2
2361,58,1117,2
2362,14,1118,0
2363,39,1118,0
2364,49,1118,1
2365,64,1119,0
2366,63,1119,0
2367,63,1119,1
2368,63,1119,1
2369,48,1120,0
2370,25,1120,0
2371,36,1122,0
2372,31,1122,0
2373,23,1124,0
2374,2,1125,0
2375,39,1125,1
2376,59,1125,1
2377,60,1126,1
2378,51,1126,2
2379,13,1127,0
2380,4,1128,0
2381,6,1128,0
2382,34,1128,2
2383,6,1128,2
2384,6,1129,0
2385,51,1130,0
2386,57,1130,0
2387,2,1130,1
2388,6,1130,2
2389,12,1131,1
2390,41,1131,1
2391,15,1131,2
2392,15,1131,2
2393,17,1132,0
2394,51,1132,0
2395,0,1132,1
2396,59,1132,2
2397,33,1132,2
2398,48,1133,0
2399,48,1133,0
2400,0,1133,1
2401,6,1133,2
2402,6,1134,0
2403,45,1134,0
2404,43,1134,1
2405,43,1134,1
2406,6,1135,1
2407,59,1135,1
2408,17,1135,2
2409,59,1137,0
2410,61,1137,0
2411,6,1138,0
2412,0,1138,1
2413,51,1139,0
2414,3,1140,0
2415,56,1141,0
2416,51,1141,0
2417,41,1142,0
2418,14,1142,0
2419,23,1144,0
2420,54,1146,0
2421,2,1146,1
2422,63,1147,0
2423,7,1148,0
2424,57,1148,1
2425,45,1148,2
2426,42,1149,0
2427,3,1150,0
2428,26,1150,0
2429,31,1151,0
2430,33,1153,0
2431,49,1153,0
2432,63,1154,0
2433,24,1154,2
2434,20,1155,0
2435,64,1155,1
2436,64,1155,1
2437,59,1156,0
2438,14,1157,0
2439,51,1157,1
2440,59,1157,2
2441,48,1158,0
2442,48,1158,0
2443,15,1159,0
2444,23,1159,1
2445,23,1159,1
2446,8,1160,0
2447,6,1160,1
2448,12,1160,1
2449,51,1160,2
2450,2,1161,0
2451,7,1162,0
2452,43,1162,1
2453,7,1162,1
2454,12,1164,0
2455,25,1164,0
2456,52,1164,1
2457,55,1164,1
2458,39,1165,0
2459,39,1165,0
2460,58,1165,2
2461,9,1166,0
2462,32,1166,0
2463,51,1167,0
2464,13,1168,0
2465,2,1168,0
2466,56,1168,1
2467,5,1168,2
2468,49,1168,2
2469,15,1169,0
2470,51,1170,0
2471,6,1170,0
2472,14,1171,2
2473,14,1172,0
2474,66,1173,0
2475,17,1173,0
2476,28,1173,1
2477,0,1174,1
2478,0,1174,1
2479,16,1176,0
2480,7,1176,1
2481,35,1177,0
2482,14,1178,0
2483,49,1178,0
2484,4,1178,1
2485,25,1178,2
2486,51,1178,2
2487,59,1179,0
2488,23,1181,0
2489,48,1182,1
2490,62,1182,1
2491,45,1182,2
2492,59,1182,2
2493,52,1183,0
2494,13,1183,0
2495,15,1184,0
2496,57,1184,1
2497,57,1184,1
2498,44,1184,2
2499,5,1184,2
2500,13,1185,0
2501,13,1185,0
2502,58,1185,1
2503,63,1186,1
2504,14,1186,1
2505,59,1186,2
2506,3,1187,0
2507,2,1187,0
2508,64,1188,1
2509,8,1191,0
2510,13,1191,0
2511,60,1192,0
2512,46,1192,0
2513,23,1192,1
2514,45,1192,2
2515,57,1192,2
2516,5,1193,1
2517,6,1194,0
2518,57,1194,1
2519,35,1194,1
2520,45,1194,2
2521,66,1195,2
2522,6,1196,0
2523,6,1196,2
2524,39,1197,0
2525,63,1197,0
2526,58,1197,1
2527,14,1197,2
2528,65,1197,2
2529,60,1198,0
2530,7,1199,0
2531,20,1199,0
2532,12,1200,1
2533,6,1200,2
2534,21,1201,0
2535,51,1204,0
2536,25,1206,0
2537,25,1206,0
2538,45,1207,0
2539,6,1207,1
2540,2,1207,1
2541,49,1208,1
2542,7,1209,1
2543,6,1209,1
2544,51,1210,0
2545,7,1210,0
2546,21,1210,1
2547,21,1210,1
2548,48,1212,0
2549,49,1212,0
2550,60,1213,0
2551,43,1213,0
2552,49,1214,0
2553,5,1214,0
2554,54,1215,0
2555,47,1215,0
2556,49,1216,0
2557,14,1217,0
2558,49,1217,0
2559,42,1218,0
2560,17,1218,0
2561,45,1218,2
2562,59,1218,2
2563,6,1219,0
2564,58,1219,0
2565,1,1219,1
2566,6,1220,0
2567,42,1223,0
2568,42,1223,0
2569,2,1224,0
2570,6,1224,0
2571,15,1224,1
2572,0,1224,1
2573,24,1226,0
2574,24,1226,0
2575,6,1226,2
2576,34,1226,2
2577,57,1228,0
2578,6,1229,1
2579,11,1230,0
2580,1,1230,0
2581,17,1230,1
2582,5,1230,1
2583,64,1232,0
2584,15,1232,1
2585,5,1232,2
2586,4,1233,0
2587,33,1233,0
2588,2,1233,1
2589,6,1233,2
2590,2,1233,2
2591,41,1234,1
2592,6,1234,1
2593,13,1235,0
2594,6,1235,1
2595,14,1237,1
2596,2,1237,1
2597,9,1238,0
2598,57,1238,0
2599,15,1238,1
2600,2,1238,1
2601,28,1239,1
2602,2,1240,0
2603,25,1241,0
2604,6,1242,0
2605,63,1242,1
2606,6,1242,1
2607,17,1242,2
2608,29,1242,2
2609,14,1244,1
2610,65,1244,1
2611,23,1244,2
2612,6,1246,0
2613,23,1246,1
2614,0,1246,1
2615,13,1247,0
2616,35,1248,0
2617,12,1249,0
2618,12,1249,0
2619,6,1249,1
2620,49,1250,0
2621,3,1250,1
2622,59,1250,1
2623,8,1250,2
2624,59,1252,1
2625,57,1253,1
2626,60,1254,1
2627,6,1254,1
2628,59,1254,2
2629,6,1255,0
2630,17,1256,1
2631,63,1259,1
2632,63,1259,1
2633,0,1259,2
2634,61,1260,0
2635,47,1260,0
2636,28,1260,1
2637,14,1261,0
2638,2,1261,2
2639,25,1262,0
2640,66,1262,1
2641,66,1262,1
2642,64,1262,2
2643,64,1262,2
2644,24,1263,0
2645,6,1264,0
2646,34,1264,1
2647,49,1265,0
2648,64,1266,0
2649,47,1266,1
2650,24,1266,1
2651,20,1267,1
2652,13,1268,0
2653,14,1268,0
2654,6,1268,1
2655,6,1268,1
2656,63,1269,1
2657,63,1270,0
2658,6,1271,0
2659,6,1271,0
2660,51,1271,1
2661,52,1271,1
2662,7,1272,0
2663,49,1272,2
2664,65,1273,1
2665,41,1273,1
2666,6,1273,2
2667,66,1274,0
2668,58,1274,1
2669,6,1275,0
2670,0,1275,1
2671,59,1276,0
2672,54,1276,0
2673,20,1276,1
2674,39,1276,2
2675,59,1276,2
2676,44,1277,1
2677,63,1277,1
2678,41,1279,1
2679,41,1279,1
2680,65,1280,1
2681,55,1280,2
2682,1,1280,2
2683,25,1281,1
2684,20,1283,0
2685,5,1283,0
2686,13,1283,1
2687,6,1284,0
2688,6,1286,0
2689,31,1287,0
2690,6,1287,0
2691,63,1287,1
2692,6,1288,1
2693,6,1289,1
2694,6,1290,2
2695,0,1291,0
2696,12,1294,0
2697,14,1294,1
2698,33,1294,1
2699,12,1295,1
2700,6,1295,1
2701,6,1296,0
2702,34,1296,0
2703,60,1296,2
2704,6,1297,0
2705,13,1297,0
2706,59,1297,1
2707,39,1297,1
2708,60,1298,0
2709,6,1298,0
2710,62,1299,1
2711,63,1300,1
2712,63,1300,1
2713,2,1300,2
2714,36,1300,2
2715,23,1301,0
2716,0,1302,0
2717,25,1302,1
2718,20,1302,2
2719,58,1303,2
2720,38,1303,2
2721,57,1304,0
2722,52,1305,0
2723,15,1305,0
2724,35,1306,0
2725,63,1307,0
2726,15,1307,0
2727,6,1308,1
2728,58,1308,1
2729,54,1310,0
2730,58,1311,0
2731,33,1311,1
2732,39,1312,1
2733,5,1313,0
2734,5,1313,0
2735,6,1314,0
2736,42,1314,0
2737,52,1314,1
2738,63,1314,2
2739,12,1315,1
2740,4,1315,1
2741,44,1315,2
2742,6,1315,2
2743,49,1319,1
2744,3,1320,0
2745,60,1320,0
2746,41,1321,0
2747,43,1323,0
2748,6,1323,0
2749,60,1324,0
2750,6,1324,0
2751,0,1324,1
2752,23,1324,1
2753,6,1325,0
2754,41,1325,1
2755,0,1325,1
2756,4,1325,2
2757,6,1325,2
2758,53,1326,0
2759,6,1326,0
2760,51,1328,0
2761,7,1328,0
2762,26,1329,0
2763,48,1329,0
2764,46,1329,1
2765,15,1329,1
2766,17,1332,0
2767,41,1332,1
2768,15,1332,1
2769,2,1333,0
2770,55,1335,0
2771,1,1335,1
2772,54,1335,1
2773,65,1336,0
2774,2,1336,0
2775,54,1336,1
2776,17,1336,1
2777,47,1338,1
2778,5,1340,0
2779,6,1340,0
2780,5,1340,1
2781,7,1341,1
2782,31,1342,0
2783,4,1342,0
2784,23,1342,1
2785,23,1342,1
2786,14,1343,1
2787,0,1344,0
2788,12,1344,1
2789,48,1344,1
2790,24,1344,2
2791,12,1345,1
2792,51,1346,0
2793,55,1346,0
2794,11,1346,1
2795,1,1346,1
2796,14,1346,2
2797,14,1346,2
2798,15,1347,0
2799,0,1347,0
2800,49,1348,0
2801,49,1348,2
2802,51,1349,0
2803,51,1349,0
2804,14,1349,1
2805,33,1349,1
2806,23,1350,0
2807,58,1351,0
2808,35,1351,0
2809,13,1351,1
2810,58,1352,0
2811,35,1352,0
2812,36,1352,1
2813,36,1352,1
2814,26,1352,2
2815,5,1352,2
2816,15,1353,0
2817,14,1354,0
2818,62,1354,0
2819,20,1354,1
2820,49,1355,0
2821,6,1355,1
2822,52,1355,1
2823,31,1356,1
2824,59,1357,1
2825,49,1357,1
2826,12,1359,1
2827,58,1359,2
2828,5,1359,2
2829,31,1360,1
2830,56,1360,1
2831,51,1360,2
2832,63,1361,0
2833,13,1361,0
2834,55,1363,0
2835,6,1364,1
2836,45,1364,1
2837,41,1365,0
2838,0,1365,1
2839,3,1366,0
2840,12,1367,0
2841,45,1368,1
2842,59,1368,1
2843,63,1369,0
2844,45,1369,0
2845,63,1370,0
2846,59,1370,1
2847,17,1370,1
2848,6,1373,0
2849,23,1374,0
2850,2,1374,1
2851,51,1376,0
2852,46,1376,1
2853,15,1376,1
2854,32,1377,0
2855,9,1377,0
2856,39,1377,1
2857,25,1378,0
2858,59,1379,1
2859,15,1380,0
2860,63,1381,1
2861,5,1382,0
2862,48,1382,0
2863,49,1383,0
2864,25,1383,0
2865,13,1383,2
2866,13,1383,2
2867,61,1384,0
2868,56,1384,1
2869,25,1384,2
2870,25,1384,2
2871,42,1385,0
2872,42,1385,0
2873,61,1385,1
2874,51,1386,0
2875,15,1386,0
2876,3,1386,2
2877,20,1386,2
2878,64,1387,1
2879,51,1387,1
2880,2,1389,0
2881,62,1389,1
2882,14,1389,1
2883,41,1391,0
2884,6,1391,0
2885,0,1392,0
2886,1,1393,1
2887,23,1394,0
2888,23,1394,0
2889,0,1394,1
2890,7,1394,1
2891,48,1395,1
2892,51,1395,1
2893,59,1396,0
2894,45,1396,0
2895,31,1396,1
2896,0,1397,0
2897,35,1398,0
2898,58,1398,0
2899,14,1398,1
2900,51,1399,0
2901,16,1399,0
2902,12,1400,0
2903,12,1400,0
2904,2,1400,1
2905,20,1401,1
2906,25,1401,1
2907,55,1401,2
2908,51,1401,2
2909,66,1402,0
2910,6,1402,2
2911,66,1403,0
2912,20,1403,1
2913,58,1403,1
2914,36,1404,1
2915,29,1404,1
2916,6,1404,2
2917,63,1405,0
2918,62,1405,0
2919,65,1408,0
2920,13,1408,0
2921,7,1410,0
2922,15,1410,0
2923,41,1411,0
2924,41,1411,0
2925,0,1411,1
2926,6,1411,2
2927,6,1412,1
2928,59,1414,1
2929,59,1414,1
2930,7,1415,0
2931,58,1415,1
2932,45,1416,0
2933,59,1417,0
2934,15,1417,1
2935,6,1417,1
2936,2,1418,0
2937,0,1418,0
2938,51,1418,1
2939,51,1418,1
2940,12,1418,2
2941,51,1418,2
2942,63,1420,1
2943,0,1420,2
2944,60,1420,2
2945,49,1421,0
2946,23,1421,2
2947,47,1422,0
2948,26,1422,0
2949,17,1423,2
2950,36,1423,2
2951,0,1424,1
2952,13,1425,1
2953,8,1425,2
2954,8,1425,2
2955,2,1426,0
2956,15,1426,1
2957,60,1426,1
2958,59,1427,0
2959,51,1428,0
2960,15,1428,0
2961,45,1428,1
2962,6,1428,1
2963,57,1428,2
2964,15,1428,2
2965,5,1429,0
2966,58,1430,1
2967,24,1430,1
2968,29,1430,2
2969,6,1430,2
2970,61,1431,0
2971,61,1431,0
2972,12,1433,1
2973,3,1433,1
2974,23,1434,0
2975,23,1434,0
2976,45,1435,0
2977,59,1435,0
2978,5,1436,0
2979,9,1436,1
2980,60,1436,1
2981,17,1437,2
2982,5,1437,2
2983,0,1438,0
2984,7,1438,0
2985,49,1438,1
2986,5,1438,1
2987,56,1438,2
2988,61,1439,0
2989,61,1439,0
2990,25,1440,0
2991,52,1440,2
2992,53,1441,1
2993,54,1443,0
2994,2,1443,1
2995,15,1443,1
2996,19,1443,2
2997,19,1443,2
2998,20,1444,0
2999,25,1444,0
3000,49,1445,0
3001,14,1445,0
3002,58,1446,0
3003,45,1446,1
3004,36,1446,1
3005,25,1449,0
3006,51,1450,0
3007,25,1450,0
3008,0,1450,1
3009,6,1451,0
3010,13,1451,1
3011,2,1451,1
3012,5,1452,2
3013,6,1452,2
3014,2,1453,0
3015,51,1454,0
3016,45,1456,0
3017,39,1456,0
3018,25,1457,0
3019,20,1458,0
3020,57,1458,0
3021,20,1458,1
3022,0,1458,1
3023,31,1459,0
3024,5,1459,0
3025,12,1460,0
3026,12,1460,0
3027,51,1460,1
3028,16,1460,1
3029,45,1460,2
3030,36,1460,2
3031,49,1461,0
3032,56,1462,0
3033,65,1463,1
3034,25,1464,0
3035,31,1465,0
3036,31,1465,0
3037,4,1466,0
3038,42,1466,1
3039,53,1466,1
3040,58,1467,0
3041,58,1467,0
3042,12,1467,2
3043,41,1468,0
3044,64,1468,0
3045,57,1469,0
3046,3,1469,0
3047,41,1469,2
3048,41,1470,0
3049,12,1470,0
3050,66,1471,0
3051,15,1472,0
3052,15,1472,1
3053,41,1472,1
3054,63,1472,2
3055,37,1472,2
3056,51,1474,0
3057,22,1474,0
3058,0,1474,1
3059,64,1475,0
3060,59,1476,0
3061,26,1476,1
3062,39,1476,1
3063,34,1478,1
3064,63,1479,0
3065,13,1480,0
3066,63,1480,0
3067,12,1480,1
3068,25,1480,1
3069,57,1481,0
3070,35,1481,0
3071,6,1482,0
3072,51,1482,1
3073,13,1482,2
3074,6,1483,1
3075,56,1483,1
3076,25,1484,2
3077,52,1484,2
3078,25,1485,0
3079,36,1485,1
3080,12,1486,0
3081,59,1486,1
3082,6,1487,0
3083,41,1487,0
3084,39,1488,0
3085,6,1488,1
3086,13,1489,0
3087,6,1489,0
3088,66,1490,1
3089,10,1490,1
3090,14,1492,0
3091,16,1492,1
3092,54,1494,1
3093,3,1494,1
3094,58,1494,2
3095,4,1495,0
3096,43,1496,1
3097,28,1497,0
3098,65,1497,1
3099,65,1497,1
3100,45,1498,0
3101,45,1498,0
3102,1,1499,0
