id,ingredientId,orderId,itemNumberInOrder
1661,57,821,1
1662,32,821,1
1663,11,822,0
1664,9,822,0
1665,60,822,1
1666,20,823,1
1667,0,824,0
1668,46,824,1
1669,10,825,0
1670,4,825,0
1671,50,826,0
1672,41,826,0
1673,12,826,1
1674,63,826,1
1675,23,827,1
1676,66,827,1
1677,15,827,2
1678,9,827,2
1679,47,828,1
1680,1,828,2
1681,49,828,2
1682,13,829,0
1683,43,829,1
1684,13,829,2
1685,51,829,2
1686,37,830,0
1687,12,830,1
1688,17,831,0
1689,60,831,2
1690,18,832,0
1691,23,832,0
1692,35,832,1
1693,28,833,0
1694,19,833,0
1695,30,833,1
1696,46,834,1
1697,65,835,0
1698,20,836,0
1699,66,836,1
1700,9,837,0
1701,41,837,1
1702,18,837,1
1703,3,837,2
1704,10,837,2
1705,60,838,1
1706,27,838,1
1707,52,839,1
1708,48,840,0
1709,15,840,1
1710,12,840,2
1711,54,840,2
1712,15,841,1
1713,24,842,1
1714,13,842,2
1715,46,843,1
1716,4,843,1
1717,26,843,2
1718,32,843,2
1719,1,845,0
1720,52,845,0
1721,34,846,0
1722,35,846,0
1723,53,847,0
1724,6,847,1
1725,32,847,1
1726,43,847,2
1727,13,848,0
1728,1,849,0
1729,12,850,0
1730,48,850,0
1731,52,850,1
1732,35,850,1
1733,14,851,0
1734,28,851,0
1735,53,851,1
1736,32,851,1
1737,11,851,2
1738,35,851,2
1739,66,852,0
1740,5,852,0
1741,19,852,1
1742,28,852,1
1743,30,852,2
1744,12,852,2
1745,0,854,0
1746,46,854,0
1747,9,854,1
1748,58,854,1
1749,3,857,2
1750,29,857,2
1751,55,858,0
1752,38,858,1
1753,66,858,1
1754,22,859,0
1755,33,859,1
1756,4,861,0
1757,1,861,1
1758,59,861,2
1759,57,862,1
1760,42,862,2
1761,63,862,2
1762,44,863,0
1763,56,864,1
1764,47,864,2
1765,1,864,2
1766,18,865,0
1767,9,866,0
1768,56,866,0
1769,27,867,0
1770,47,867,1
1771,12,868,0
1772,18,869,0
1773,64,869,0
1774,21,869,1
1775,1,870,0
1776,27,870,0
1777,24,870,1
1778,64,870,1
1779,7,870,2
1780,58,871,0
1781,24,871,0
1782,31,871,1
1783,38,872,0
1784,3,872,1
1785,32,872,1
1786,37,873,1
1787,58,873,1
1788,54,874,0
1789,17,874,0
1790,14,875,0
1791,47,875,0
1792,17,875,1
1793,26,875,1
1794,46,876,0
1795,3,876,1
1796,5,876,2
1797,28,876,2
1798,20,877,0
1799,53,878,0
1800,42,878,2
1801,29,878,2
1802,32,879,0
1803,33,879,0
1804,57,879,1
1805,49,879,1
1806,17,879,2
1807,58,880,0
1808,50,880,0
1809,6,880,1
1810,26,880,1
1811,30,881,0
1812,2,881,0
1813,60,882,1
1814,22,882,1
1815,15,882,2
1816,59,882,2
1817,23,883,0
1818,23,883,0
1819,21,883,2
1820,50,883,2
1821,37,884,0
1822,41,884,1
1823,2,885,0
1824,56,886,0
1825,60,886,1
1826,35,887,1
1827,23,887,1
1828,49,888,0
1829,66,888,0
1830,19,889,0
1831,53,890,0
1832,35,890,0
1833,50,891,0
1834,40,891,0
1835,6,891,1
1836,13,891,2
1837,29,892,2
1838,5,893,1
1839,66,893,2
1840,7,894,0
1841,51,894,0
1842,50,894,1
1843,31,894,2
1844,8,895,0
1845,60,895,1
1846,26,895,1
1847,25,896,0
1848,15,896,0
1849,12,896,1
1850,31,896,1
1851,59,897,0
1852,52,898,0
1853,58,899,0
1854,5,900,0
1855,46,900,0
1856,55,901,0
1857,27,901,0
1858,49,901,1
1859,51,901,1
1860,10,902,0
1861,55,902,0
1862,10,902,1
1863,39,903,0
1864,16,903,1
1865,45,903,2
1866,38,903,2
1867,51,904,0
1868,41,905,1
1869,36,905,2
1870,9,906,0
1871,3,906,1
1872,20,907,0
1873,28,910,0
1874,21,910,1
1875,16,910,2
1876,46,911,0
1877,50,911,1
1878,52,911,1
1879,48,911,2
1880,27,911,2
1881,3,913,1
1882,6,913,2
1883,64,913,2
1884,45,914,0
1885,2,914,0
1886,30,916,0
1887,19,916,0
1888,64,916,1
1889,37,916,1
1890,47,917,0
1891,15,917,1
1892,48,918,0
1893,35,920,0
1894,49,921,0
1895,52,922,0
1896,18,922,0
1897,19,923,0
1898,33,923,0
1899,43,924,2
1900,35,924,2
1901,10,925,1
1902,42,927,0
1903,37,927,0
1904,64,928,0
1905,5,929,0
1906,36,929,1
1907,22,929,1
1908,61,930,0
1909,62,931,0
1910,35,931,0
1911,37,932,0
1912,43,932,0
1913,64,932,1
1914,23,933,0
1915,60,933,0
1916,38,933,1
1917,0,933,1
1918,27,934,0
1919,47,935,0
1920,18,935,1
1921,4,935,1
1922,65,936,0
1923,66,936,1
1924,25,936,2
1925,63,936,2
1926,46,937,0
1927,35,937,1
1928,57,937,1
1929,1,937,2
1930,51,937,2
1931,9,938,0
1932,32,938,0
1933,28,939,0
1934,24,940,0
1935,30,940,1
1936,37,940,1
1937,37,941,0
1938,11,941,0
1939,20,942,0
1940,66,942,0
1941,19,943,0
1942,13,943,1
1943,39,943,1
1944,21,943,2
1945,24,943,2
1946,39,944,0
1947,43,944,1
1948,51,944,1
1949,13,946,2
1950,23,946,2
1951,9,947,0
1952,0,947,0
1953,10,947,1
1954,37,947,1
1955,29,948,0
1956,53,948,1
1957,54,949,0
1958,32,949,0
1959,65,949,2
1960,29,950,0
1961,57,950,0
1962,5,950,1
1963,24,950,1
1964,58,951,0
1965,43,951,1
1966,45,951,1
1967,46,953,0
1968,36,953,0
1969,8,953,1
1970,58,954,0
1971,15,954,1
1972,34,955,1
1973,28,956,0
1974,37,956,1
1975,27,956,1
1976,30,957,0
1977,6,957,0
1978,6,958,0
1979,25,960,2
1980,8,961,1
1981,62,962,0
1982,59,962,0
1983,4,964,0
1984,23,965,0
1985,45,966,0
1986,55,966,0
1987,63,967,1
1988,24,968,0
1989,36,968,0
1990,27,968,1
1991,12,968,2
1992,22,968,2
1993,62,969,0
1994,30,970,0
1995,55,973,0
1996,47,973,1
1997,28,973,2
1998,6,973,2
1999,33,974,1
2000,21,974,1
2001,31,975,0
2002,16,975,0
2003,21,976,0
2004,64,976,0
2005,44,977,0
2006,13,977,0
2007,47,977,1
2008,30,977,1
2009,56,978,0
2010,29,978,0
2011,7,979,0
2012,44,979,0
2013,34,980,0
2014,17,980,0
2015,55,981,0
2016,27,981,0
2017,21,982,1
2018,24,982,1
2019,20,984,1
2020,17,984,1
2021,65,985,0
2022,46,986,0
2023,30,986,0
2024,53,988,0
2025,37,988,0
2026,9,989,0
2027,20,990,0
2028,11,990,2
2029,66,990,2
2030,34,991,0
2031,40,991,1
2032,0,991,1
2033,63,991,2
2034,17,992,0
2035,61,992,0
2036,59,992,1
2037,21,992,1
2038,62,992,2
2039,6,993,0
2040,45,995,1
2041,30,997,0
2042,61,999,0
2043,45,999,0
2044,29,1000,0
2045,26,1001,1
2046,35,1001,1
2047,30,1002,1
2048,49,1003,0
2049,5,1003,0
2050,23,1003,1
2051,38,1003,1
2052,27,1003,2
2053,53,1004,0
2054,22,1004,1
2055,27,1004,1
2056,4,1004,2
2057,22,1004,2
2058,39,1005,0
2059,25,1005,0
2060,27,1005,1
2061,63,1005,1
2062,37,1006,0
2063,3,1006,0
2064,36,1006,1
2065,11,1006,2
2066,24,1007,0
2067,56,1007,0
2068,30,1008,1
2069,9,1011,0
2070,17,1011,0
2071,8,1011,1
2072,20,1012,0
2073,12,1012,1
2074,23,1012,1
2075,46,1013,0
2076,22,1013,0
2077,53,1014,1
2078,50,1014,1
2079,10,1016,0
2080,14,1016,0
2081,47,1016,1
2082,42,1017,0
2083,16,1017,1
2084,52,1017,1
2085,59,1018,1
2086,8,1018,1
2087,26,1018,2
2088,57,1019,0
2089,38,1019,1
2090,65,1020,0
2091,6,1021,1
2092,19,1021,1
2093,4,1021,2
2094,16,1021,2
2095,16,1022,0
2096,56,1022,0
2097,14,1022,1
2098,45,1022,1
2099,45,1023,0
2100,57,1026,0
2101,5,1026,0
2102,17,1028,1
2103,48,1028,1
2104,27,1029,1
2105,37,1029,2
2106,12,1029,2
2107,23,1030,0
2108,12,1030,0
2109,60,1031,0
2110,63,1033,0
2111,59,1033,0
2112,26,1033,2
2113,32,1034,0
2114,32,1034,1
2115,22,1034,1
2116,36,1034,2
2117,7,1036,1
2118,3,1037,0
2119,33,1037,0
2120,18,1037,1
2121,15,1037,1
2122,56,1037,2
2123,26,1038,0
2124,44,1038,0
2125,52,1038,1
2126,51,1038,1
2127,20,1038,2
2128,34,1039,0
2129,52,1039,0
2130,34,1040,0
2131,44,1040,1
2132,66,1040,1
2133,62,1040,2
2134,0,1044,1
2135,44,1044,1
2136,45,1047,0
2137,61,1047,1
2138,57,1047,1
2139,66,1048,0
2140,41,1049,1
2141,61,1049,1
2142,54,1049,2
2143,15,1049,2
2144,57,1050,0
2145,57,1050,0
2146,61,1050,1
2147,49,1050,1
2148,12,1051,0
2149,25,1052,1
2150,8,1053,0
2151,21,1053,0
2152,14,1053,1
2153,28,1053,1
2154,22,1054,1
2155,61,1054,1
2156,18,1057,0
2157,27,1057,0
2158,40,1058,0
2159,11,1059,0
2160,8,1059,0
2161,39,1060,0
2162,4,1061,1
2163,24,1061,1
2164,2,1063,0
2165,64,1063,2
2166,34,1064,1
2167,5,1065,1
2168,33,1065,1
2169,39,1065,2
2170,13,1066,0
2171,34,1066,0
2172,8,1067,2
2173,31,1067,2
2174,37,1068,0
2175,8,1069,1
2176,30,1069,1
2177,15,1070,0
2178,25,1071,0
2179,24,1071,0
2180,39,1072,0
2181,40,1072,0
2182,45,1072,2
2183,31,1072,2
2184,11,1073,0
2185,66,1075,0
2186,58,1075,0
2187,2,1076,0
2188,41,1076,0
2189,40,1076,1
2190,12,1077,0
2191,45,1077,0
2192,41,1079,0
2193,2,1081,1
2194,23,1082,0
2195,5,1083,0
2196,52,1084,0
2197,43,1085,1
2198,19,1087,0
2199,20,1087,0
2200,37,1087,1
2201,44,1087,1
2202,51,1087,2
2203,51,1087,2
2204,10,1088,1
2205,62,1088,1
2206,7,1089,0
2207,10,1089,2
2208,63,1090,0
2209,9,1090,0
2210,16,1091,0
2211,10,1092,0
2212,36,1092,1
2213,37,1092,1
2214,56,1093,0
2215,54,1093,2
2216,25,1095,0
2217,10,1095,0
2218,40,1095,1
2219,28,1095,2
2220,50,1095,2
2221,34,1096,0
2222,6,1096,1
2223,51,1097,2
2224,15,1097,2
2225,3,1098,1
2226,22,1099,0
2227,33,1099,2
2228,15,1100,1
2229,27,1101,0
2230,65,1101,0
2231,1,1101,1
2232,17,1101,1
2233,44,1101,2
2234,56,1103,0
2235,61,1103,1
2236,50,1105,0
2237,3,1105,1
2238,47,1105,1
2239,45,1105,2
2240,28,1106,0
2241,19,1106,0
2242,26,1107,0
2243,12,1109,0
2244,54,1109,0
2245,62,1109,1
2246,38,1109,1
2247,31,1110,1
2248,3,1111,0
2249,1,1111,0
2250,37,1111,1
2251,46,1111,1
2252,21,1111,2
2253,28,1112,1
2254,36,1113,0
2255,63,1113,1
2256,27,1113,1
2257,20,1113,2
2258,19,1113,2
2259,60,1114,0
2260,3,1114,0
2261,35,1115,0
2262,66,1116,0
2263,49,1116,0
2264,14,1117,2
2265,49,1117,2
2266,16,1118,1
2267,8,1118,1
2268,45,1118,2
2269,52,1118,2
2270,23,1119,0
2271,10,1120,0
2272,1,1120,0
2273,66,1121,1
2274,24,1122,1
2275,46,1123,0
2276,56,1123,0
2277,1,1124,0
2278,48,1124,0
2279,52,1124,1
2280,57,1125,0
2281,40,1125,0
2282,44,1125,1
2283,19,1125,1
2284,43,1126,0
2285,7,1126,1
2286,54,1126,1
2287,1,1126,2
2288,25,1127,0
2289,18,1128,1
2290,60,1128,1
2291,62,1129,0
2292,55,1129,1
2293,32,1130,0
2294,43,1130,0
2295,25,1130,1
2296,40,1130,2
2297,28,1131,0
2298,57,1131,0
2299,61,1131,1
2300,62,1131,1
2301,4,1132,0
2302,57,1133,0
2303,64,1133,0
2304,41,1133,1
2305,33,1133,2
2306,64,1133,2
2307,6,1134,0
2308,48,1134,0
2309,64,1135,0
2310,64,1135,0
2311,14,1135,1
2312,59,1135,1
2313,57,1135,2
2314,10,1136,0
2315,40,1136,0
2316,55,1138,1
2317,44,1138,2
2318,59,1138,2
2319,3,1139,0
2320,33,1139,0
2321,40,1140,0
2322,15,1142,0
2323,38,1142,0
2324,27,1143,0
2325,42,1143,0
2326,53,1144,0
2327,49,1144,0
2328,65,1145,0
2329,47,1145,0
2330,57,1146,0
2331,64,1146,1
2332,25,1147,0
2333,1,1147,0
2334,38,1148,0
2335,20,1148,2
2336,34,1150,0
2337,45,1151,0
2338,35,1152,0
2339,52,1152,0
2340,26,1152,1
2341,34,1152,2
2342,58,1152,2
2343,64,1153,0
2344,24,1153,2
2345,60,1153,2
2346,10,1154,1
2347,65,1154,1
2348,39,1154,2
2349,58,1154,2
2350,21,1155,0
2351,28,1155,0
2352,56,1156,0
2353,8,1157,0
2354,43,1157,2
2355,27,1158,0
2356,14,1159,0
2357,2,1159,1
2358,53,1160,2
2359,58,1160,2
2360,23,1161,0
2361,48,1162,0
2362,37,1162,0
2363,3,1163,0
2364,56,1163,0
2365,0,1164,0
2366,55,1164,0
2367,66,1164,1
2368,51,1167,0
2369,60,1167,0
2370,2,1168,0
2371,24,1168,0
2372,27,1168,1
2373,33,1168,1
2374,25,1169,0
2375,11,1170,0
2376,21,1170,0
2377,55,1171,0
2378,6,1171,0
2379,37,1171,1
2380,38,1171,1
2381,2,1171,2
2382,34,1171,2
2383,41,1172,0
2384,33,1172,0
2385,50,1172,1
2386,23,1172,2
2387,24,1172,2
2388,45,1173,0
2389,46,1173,1
2390,48,1173,1
2391,36,1174,0
2392,15,1174,0
2393,62,1174,1
2394,31,1174,1
2395,63,1175,0
2396,3,1175,1
2397,65,1176,1
2398,38,1176,1
2399,8,1177,0
2400,49,1177,1
2401,2,1177,1
2402,54,1178,0
2403,34,1178,0
2404,16,1178,1
2405,1,1178,2
2406,26,1179,0
2407,26,1179,1
2408,66,1179,1
2409,51,1180,0
2410,54,1180,0
2411,0,1181,1
2412,2,1181,1
2413,42,1181,2
2414,55,1182,0
2415,3,1182,1
2416,12,1182,1
2417,12,1182,2
2418,32,1182,2
2419,4,1183,1
2420,44,1185,0
2421,27,1186,1
2422,18,1187,0
2423,1,1187,0
2424,28,1188,0
2425,20,1188,2
2426,51,1188,2
2427,24,1189,0
2428,66,1191,0
2429,16,1191,0
2430,63,1191,1
2431,3,1191,1
2432,13,1192,2
2433,17,1192,2
2434,21,1193,0
2435,30,1193,0
2436,45,1194,1
2437,1,1194,1
2438,6,1195,0
2439,23,1195,2
2440,24,1195,2
2441,24,1196,0
2442,22,1196,1
2443,11,1196,2
2444,3,1196,2
2445,31,1197,0
2446,15,1199,0
2447,36,1200,0
2448,25,1200,0
2449,39,1200,1
2450,13,1200,2
2451,46,1201,0
2452,22,1201,0
2453,19,1202,0
2454,2,1202,0
2455,20,1202,1
2456,49,1204,1
2457,14,1204,1
2458,33,1207,1
2459,48,1207,2
2460,0,1208,2
2461,60,1209,1
2462,42,1209,2
2463,62,1211,0
2464,60,1212,0
2465,54,1213,0
2466,41,1213,0
2467,51,1216,0
2468,40,1216,0
2469,44,1216,1
2470,30,1217,0
2471,47,1218,0
2472,66,1218,2
2473,20,1218,2
2474,65,1221,0
2475,38,1221,0
2476,59,1221,1
2477,4,1221,1
2478,40,1222,0
2479,15,1224,0
2480,25,1225,0
2481,21,1225,0
2482,11,1225,1
2483,61,1226,1
2484,60,1227,0
2485,27,1229,0
2486,4,1229,0
2487,10,1229,1
2488,49,1230,1
2489,25,1230,1
2490,1,1231,0
2491,2,1231,0
2492,36,1231,1
2493,47,1231,1
2494,59,1232,0
2495,57,1233,0
2496,31,1233,0
2497,24,1233,2
2498,12,1234,0
2499,2,1234,1
2500,24,1235,1
2501,62,1236,0
2502,12,1236,0
2503,5,1237,0
2504,15,1237,1
2505,42,1238,1
2506,47,1239,0
2507,42,1239,0
2508,31,1240,0
2509,7,1241,0
2510,24,1242,0
2511,56,1242,0
2512,19,1242,1
2513,37,1242,1
2514,11,1242,2
2515,58,1242,2
2516,56,1243,0
2517,29,1244,1
2518,24,1244,2
2519,4,1244,2
2520,20,1245,0
2521,32,1245,0
2522,21,1246,1
2523,21,1247,0
2524,63,1248,0
2525,13,1249,0
2526,34,1249,0
2527,5,1249,1
2528,33,1250,1
2529,9,1250,1
2530,58,1250,2
2531,29,1250,2
2532,62,1251,0
2533,66,1251,0
2534,7,1252,0
2535,64,1252,0
2536,1,1252,1
2537,66,1252,1
2538,10,1253,0
2539,15,1253,0
2540,44,1253,1
2541,53,1253,1
2542,66,1254,1
2543,52,1256,0
2544,55,1256,0
2545,22,1256,1
2546,7,1256,1
2547,6,1257,0
2548,23,1257,0
2549,46,1258,0
2550,10,1258,0
2551,27,1259,0
2552,31,1259,0
2553,52,1261,0
2554,45,1261,0
2555,44,1261,1
2556,66,1262,0
2557,51,1262,0
2558,34,1262,1
2559,66,1262,1
2560,41,1262,2
2561,22,1262,2
2562,52,1264,1
2563,4,1264,1
2564,65,1265,0
2565,11,1266,0
2566,21,1266,0
2567,46,1266,1
2568,53,1267,0
2569,36,1268,1
2570,49,1268,1
2571,63,1269,0
2572,43,1269,0
2573,52,1270,0
2574,32,1272,0
2575,60,1272,1
2576,57,1272,1
2577,47,1273,0
2578,1,1273,2
2579,41,1273,2
2580,50,1274,0
2581,60,1274,0
2582,44,1274,1
2583,13,1274,1
2584,43,1275,0
2585,24,1276,0
2586,60,1276,0
2587,22,1276,1
2588,17,1276,1
2589,12,1276,2
2590,62,1276,2
2591,9,1277,0
2592,8,1279,1
2593,63,1279,1
2594,24,1279,2
2595,8,1280,0
2596,59,1280,1
2597,13,1280,2
2598,56,1281,0
2599,48,1282,0
2600,14,1283,0
2601,9,1283,0
2602,58,1283,2
2603,35,1283,2
2604,25,1284,1
2605,65,1284,1
2606,13,1287,1
2607,6,1287,1
2608,17,1288,1
2609,7,1288,1
2610,57,1289,0
2611,41,1289,0
2612,34,1289,1
2613,35,1289,1
2614,63,1290,0
2615,4,1290,0
2616,42,1290,1
2617,22,1290,2
2618,62,1291,0
2619,4,1291,1
2620,30,1292,0
2621,52,1294,1
2622,45,1295,0
2623,17,1295,0
2624,54,1295,1
2625,37,1295,1
2626,54,1296,0
2627,54,1296,0
2628,21,1296,1
2629,47,1296,1
2630,22,1296,2
2631,53,1296,2
2632,42,1297,0
2633,45,1297,0
2634,58,1298,0
2635,2,1298,1
2636,17,1298,1
2637,38,1299,0
2638,31,1300,0
2639,3,1300,1
2640,3,1300,2
2641,17,1301,0
2642,62,1301,1
2643,10,1301,1
2644,9,1302,0
2645,4,1302,1
2646,35,1303,0
2647,59,1303,2
2648,3,1304,0
2649,55,1304,0
2650,3,1305,0
2651,11,1305,0
2652,58,1305,1
2653,53,1306,0
2654,21,1307,1
2655,62,1308,0
2656,7,1308,1
2657,64,1308,1
2658,8,1309,0
2659,32,1309,1
2660,17,1309,1
2661,43,1311,1
2662,44,1311,1
2663,10,1312,0
2664,59,1312,0
2665,47,1312,1
2666,21,1312,1
2667,8,1313,0
2668,16,1313,0
2669,31,1313,1
2670,29,1314,0
2671,22,1314,0
2672,60,1314,1
2673,43,1314,1
2674,45,1315,0
2675,61,1315,2
2676,0,1316,0
2677,38,1316,0
2678,11,1318,0
2679,59,1318,0
2680,29,1319,1
2681,22,1323,0
2682,29,1323,0
2683,35,1323,1
2684,5,1324,0
2685,18,1324,0
2686,60,1325,0
2687,5,1326,0
2688,0,1328,0
2689,1,1328,0
2690,38,1329,0
2691,20,1329,1
2692,33,1329,1
2693,60,1330,0
2694,35,1330,0
2695,53,1331,1
2696,58,1332,0
2697,16,1332,0
2698,62,1332,1
2699,0,1333,0
2700,14,1333,0
2701,47,1334,0
2702,6,1335,1
2703,2,1336,0
2704,30,1336,2
2705,25,1336,2
2706,7,1340,0
2707,2,1342,0
2708,57,1342,1
2709,12,1343,1
2710,4,1343,1
2711,18,1344,0
2712,37,1344,1
2713,30,1344,1
2714,43,1345,0
2715,2,1345,0
2716,59,1345,1
2717,5,1346,0
2718,14,1346,1
2719,59,1347,0
2720,64,1348,0
2721,53,1348,0
2722,29,1348,1
2723,11,1348,1
2724,37,1348,2
2725,6,1350,0
2726,34,1351,0
2727,33,1351,0
2728,23,1351,1
2729,7,1351,1
2730,41,1352,0
2731,50,1352,1
2732,63,1352,1
2733,48,1352,2
2734,45,1354,0
2735,1,1354,1
2736,12,1355,0
2737,16,1356,0
2738,43,1356,0
2739,61,1358,0
2740,51,1358,0
2741,12,1359,0
2742,11,1359,2
2743,34,1360,1
2744,3,1360,2
2745,29,1361,0
2746,12,1363,0
2747,20,1363,1
2748,42,1364,0
2749,19,1364,0
2750,41,1364,1
2751,51,1364,1
2752,44,1364,2
2753,56,1365,0
2754,42,1365,1
2755,26,1365,1
2756,53,1367,0
2757,26,1367,0
2758,56,1368,1
2759,56,1368,1
2760,53,1368,2
2761,43,1369,0
2762,19,1369,0
2763,3,1370,0
2764,19,1370,0
2765,31,1370,1
2766,24,1372,0
2767,26,1373,0
2768,42,1374,0
2769,55,1374,0
2770,25,1375,0
2771,41,1377,0
2772,61,1377,0
2773,29,1378,0
2774,39,1378,1
2775,3,1379,0
2776,63,1379,1
2777,58,1379,1
2778,48,1380,0
2779,26,1380,0
2780,33,1381,0
2781,59,1381,1
2782,12,1383,2
2783,47,1383,2
2784,17,1384,2
2785,34,1384,2
2786,66,1386,0
2787,14,1386,0
2788,21,1386,1
2789,19,1386,2
2790,20,1386,2
2791,58,1387,1
2792,27,1387,1
2793,64,1388,0
2794,18,1388,0
2795,63,1388,1
2796,50,1389,1
2797,33,1389,1
2798,45,1390,0
2799,58,1390,0
2800,43,1391,1
2801,64,1391,1
2802,41,1392,0
2803,27,1392,0
2804,8,1394,0
2805,61,1394,1
2806,50,1394,2
2807,22,1395,1
2808,32,1395,1
2809,0,1395,2
2810,34,1398,0
2811,48,1398,0
2812,56,1399,0
2813,38,1399,0
2814,15,1400,0
2815,1,1400,0
2816,9,1400,1
2817,54,1400,1
2818,58,1401,1
2819,13,1401,1
2820,37,1401,2
2821,64,1401,2
2822,0,1402,1
2823,13,1402,2
2824,26,1403,0
2825,39,1403,1
2826,44,1403,1
2827,47,1404,0
2828,28,1404,0
2829,16,1404,1
2830,50,1408,1
2831,8,1408,1
2832,12,1408,2
2833,12,1411,0
2834,41,1411,1
2835,59,1411,1
2836,60,1412,0
2837,10,1413,1
2838,17,1413,1
2839,22,1414,0
2840,19,1414,1
2841,11,1415,0
2842,55,1415,0
2843,2,1416,0
2844,45,1416,1
2845,42,1416,1
2846,11,1417,0
2847,53,1418,1
2848,31,1418,1
2849,38,1418,2
2850,9,1418,2
2851,11,1419,0
2852,66,1419,0
2853,40,1420,0
2854,19,1420,2
2855,4,1421,0
2856,26,1421,0
2857,31,1421,1
2858,19,1421,2
2859,27,1421,2
2860,7,1422,0
2861,34,1422,0
2862,64,1423,0
2863,16,1423,0
2864,39,1423,1
2865,19,1423,1
2866,39,1424,0
2867,26,1424,1
2868,2,1425,0
2869,36,1425,1
2870,14,1425,1
2871,6,1425,2
2872,35,1426,0
2873,31,1427,0
2874,27,1427,1
2875,18,1427,1
2876,63,1428,0
2877,4,1428,0
2878,58,1428,1
2879,25,1428,1
2880,28,1429,0
2881,46,1429,0
2882,8,1429,1
2883,0,1430,0
2884,39,1430,1
2885,4,1433,0
2886,43,1433,0
2887,44,1433,1
2888,63,1433,2
2889,9,1433,2
2890,63,1434,0
2891,58,1434,0
2892,32,1435,2
2893,55,1436,2
2894,44,1437,0
2895,57,1437,0
2896,2,1437,1
2897,44,1437,2
2898,26,1437,2
2899,31,1438,2
2900,27,1438,2
2901,15,1439,0
2902,58,1440,0
2903,66,1440,0
2904,34,1441,0
2905,9,1441,0
2906,39,1441,1
2907,34,1441,1
2908,6,1443,0
2909,57,1443,0
2910,29,1443,1
2911,53,1443,1
2912,48,1443,2
2913,65,1443,2
2914,57,1444,0
2915,19,1444,1
2916,13,1444,1
2917,36,1444,2
2918,5,1444,2
2919,57,1445,0
2920,31,1446,0
2921,65,1446,0
2922,16,1446,1
2923,11,1446,1
2924,53,1447,0
2925,65,1447,0
2926,41,1447,1
2927,9,1447,1
2928,27,1449,0
2929,36,1450,1
2930,8,1450,2
2931,45,1450,2
2932,31,1451,0
2933,49,1451,0
2934,22,1451,1
2935,54,1452,1
2936,43,1453,0
2937,59,1453,0
2938,18,1454,1
2939,19,1454,1
2940,45,1456,0
2941,38,1457,0
2942,7,1457,0
2943,65,1458,0
2944,0,1458,0
2945,43,1458,1
2946,45,1459,0
2947,47,1459,0
2948,62,1459,1
2949,52,1459,1
2950,31,1460,0
2951,39,1460,0
2952,42,1460,2
2953,63,1461,0
2954,5,1462,0
2955,1,1466,0
2956,60,1466,0
2957,61,1466,1
2958,60,1466,1
2959,21,1467,0
2960,46,1467,0
2961,39,1467,1
2962,44,1467,1
2963,54,1469,0
2964,61,1469,2
2965,15,1470,0
2966,63,1471,0
2967,13,1471,0
2968,61,1472,1
2969,63,1473,0
2970,46,1473,0
2971,3,1474,2
2972,62,1476,1
2973,37,1477,0
2974,56,1477,0
2975,39,1479,0
2976,52,1479,1
2977,14,1480,1
2978,10,1481,1
2979,46,1481,1
2980,30,1482,0
2981,55,1482,0
2982,17,1482,1
2983,33,1483,0
2984,21,1483,1
2985,10,1483,1
2986,35,1483,2
2987,29,1483,2
2988,42,1484,1
2989,49,1484,1
2990,52,1484,2
2991,66,1484,2
2992,39,1485,0
2993,8,1485,0
2994,14,1485,1
2995,21,1486,0
2996,19,1487,0
2997,29,1487,0
2998,58,1488,1
2999,64,1488,1
3000,9,1489,0
3001,10,1490,1
3002,29,1490,1
3003,0,1491,0
3004,15,1491,1
3005,22,1492,0
3006,3,1492,0
3007,12,1494,0
3008,36,1494,1
3009,57,1495,0
3010,13,1495,0
3011,20,1496,0
3012,28,1496,1
3013,12,1496,1
3014,14,1497,1
3015,2,1497,1
3016,52,1498,0
3017,52,1498,0
3018,4,1498,1
3019,61,1498,1
3020,18,1499,1
3021,23,1499,1
3022,37,1500,0
3023,57,1501,0
3024,4,1501,0
3025,14,1501,1
3026,53,1501,1
3027,33,1502,0
3028,16,1502,0
3029,3,1502,1
3030,14,1503,1
3031,26,1503,1
3032,48,1504,0
3033,29,1504,1
3034,6,1504,1
3035,5,1505,0
3036,43,1505,1
3037,13,1505,1
3038,57,1505,2
3039,41,1505,2
3040,24,1506,0
3041,65,1506,0
3042,64,1507,0
3043,24,1508,0
3044,28,1509,1
3045,37,1509,1
3046,23,1511,0
3047,31,1511,1
3048,66,1511,1
3049,32,1511,2
3050,58,1511,2
3051,62,1512,1
3052,41,1513,0
3053,27,1513,0
3054,11,1513,1
3055,27,1514,2
3056,19,1514,2
3057,40,1515,0
3058,64,1518,1
3059,42,1519,0
3060,51,1519,0
3061,60,1521,0
3062,34,1521,2
3063,66,1521,2
3064,66,1522,0
3065,20,1523,0
3066,31,1523,2
3067,28,1523,2
3068,37,1525,0
3069,55,1527,0
3070,5,1527,1
3071,28,1527,2
3072,63,1528,0
3073,32,1528,1
3074,39,1528,2
3075,41,1528,2
3076,61,1529,0
3077,14,1529,0
3078,3,1529,2
3079,7,1529,2
3080,36,1530,1
3081,44,1531,0
3082,46,1531,2
3083,54,1531,2
